"X","Z","Y"
1.79062953956596,-1.23877080300583,24.120115083553
-0.493666303156567,-2.4474255634827,0.364944796976529
-2.28016560668662,0.742914712197515,15.3195844527832
1.38394636862121,-1.80661949262604,20.7511719675642
6.78216298116351,-0.808260629826159,13.4147676038224
-4.21828438022051,-3.71445420692879,2.23110643985456
4.47703582614874,-1.47938737828085,22.272691556012
-0.873359188868674,-4.99117316098345,-2.60307378697739
-0.718348528436311,-4.4680540849807,-5.10487315182647
-4.49612956299618,-3.46639135967283,9.87277593548076
6.85816958525994,3.46375039941958,32.41112950641
-6.6041725471352,-6.81737734304362,35.6627333660779
1.12847879366766,-3.0040628561034,19.6248996466869
3.05782044676098,-2.19247154176782,38.0059687825016
-0.537303596364377,-2.65682007880535,-5.05264878712521
1.0251161443237,-2.15412835456685,21.3728717604114
-1.15630046552126,-3.54632737284066,-24.3659558870034
2.91639244428294,-2.04506732004903,36.8467776018872
-1.36228282419975,-2.18332515917731,-42.6075028435924
-3.51602571490699,-3.1921241761626,-12.1143638518776
0.25924784693311,1.19045408819572,5.89563368941376
4.15337719753013,-0.924513528178193,41.9924512666419
4.1382179475294,-0.251464471735295,55.2820737953463
0.951401174058527,-0.967107672240202,15.6603075556452
-2.00202419722833,-2.04276255157017,7.51398667047566
2.66804415115492,-2.43761883371168,26.1458754609403
1.66234673576797,-1.13104268392807,28.4793426222503
4.23695129882745,-1.90606442990426,44.4569816911621
0.301625643394103,-0.102994516140122,-10.0442009622144
-3.56775612812684,-5.21599773214374,-19.0279978986073
-5.51664339285404,-4.86687561114134,13.5625272915795
-3.83459151408471,-3.34639318593308,9.96122137409789
0.471126020937343,-0.341200600706151,4.72212668533077
2.32793116818282,-2.84158773640423,20.9876996514847
-2.63195898134434,-0.683869675442158,0.208894720149091
4.35701060771058,-1.18393663781446,29.2414135632845
0.410754637997478,-4.87686138984426,-9.67028349672067
-0.632976467679854,-2.81857248974209,-14.1733244952492
0.319740642588495,-2.20052878152206,16.5508872102155
-0.776737517213458,-1.52959817768403,-2.20084213162211
0.61833726622721,-4.16788609068594,3.92425279675423
1.48401269592595,-1.52255222122005,18.9386516533595
4.20388439877384,-0.992031931788794,38.5223270321968
-2.64229394647661,-3.47340788560673,-11.2259349772302
1.35414293733683,-0.993452867206858,28.59350753378
-1.51245114993498,-4.67413743311332,-13.2870328882288
-0.324889169943613,-0.93466576061338,-2.39868290769454
0.799980546287629,-1.22125387641027,-11.6725963787523
2.07194258842691,-1.66927047125636,18.8415402292537
-3.49287023828411,-5.1865336098941,-6.5183930245331
0.292594160070914,-3.24080877273405,9.09971702977546
3.47671699052377,-0.596475830255749,45.6659401750159
1.1713827633747,-1.23539507591662,30.7217514744882
